shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil
24,43,57,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,68,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
17,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,23,40,44,37,59,16,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,97,29,55,11,101,19,51,55,45,36,28,19,12,5,2,0,2,
3,7,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,40,79,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,34,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,85,35,79,15,55,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,107,49,34,20,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,38,81,72,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,14,11,9,36,47,68,62,55,45,36,28,19,12,5,2,0,2,
107,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,57,112,29,40,58,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,43,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,47,105,80,106,90,87,4,56,25,20,25,41,22,4,4,2,0,2,
107,114,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,58,10,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,96,58,9,36,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,69,34,107,29,39,32,9,55,45,36,28,19,12,5,2,0,2,
54,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,114,11,81,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,34,11,36,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,80,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,58,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
20,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,82,73,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,62,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
32,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,19,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,41,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,95,52,68,3,65,11,76,62,55,45,36,28,19,12,5,2,0,2,
71,0,30,60,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
86,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,16,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,68,0,34,40,62,68,62,55,45,36,28,19,12,5,2,0,2,
58,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,90,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,109,87,60,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,28,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,100,34,29,49,82,69,68,62,55,45,36,28,19,12,5,2,0,2,
101,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,20,40,99,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,19,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,43,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,47,57,40,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,100,114,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
11,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,98,25,20,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,97,53,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,97,95,76,94,85,48,62,55,45,36,28,19,12,5,2,0,2,
98,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,11,18,40,37,82,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,53,37,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,41,60,54,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,106,99,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,20,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,70,49,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,83,97,68,92,65,70,12,62,55,45,36,28,19,12,5,2,0,2,
54,83,97,95,76,17,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
76,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
72,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,59,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,35,61,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,38,81,72,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,36,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
72,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,42,20,37,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
8,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
7,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,46,68,76,83,70,30,51,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
68,15,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
100,35,77,23,28,96,41,68,62,55,45,36,28,19,12,5,2,0,2,
98,29,51,28,110,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,69,15,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,59,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,14,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,69,34,84,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
19,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,22,40,44,55,85,56,62,55,45,36,28,19,12,5,2,0,2,
24,73,28,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,79,34,44,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,105,51,93,66,61,62,20,25,65,18,28,19,12,5,2,0,2,
34,53,97,68,86,20,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,47,52,68,92,3,81,16,59,72,38,36,28,19,12,5,2,0,2,
56,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,58,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,81,20,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,42,44,19,17,31,101,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,3,65,34,19,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,44,56,40,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,90,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
15,23,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,3,66,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,89,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,98,6,40,42,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,69,67,34,38,31,73,51,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,72,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,97,68,23,75,74,22,48,23,29,23,28,19,12,5,2,0,2,
95,47,112,42,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,41,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,10,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,53,82,96,86,9,69,68,62,55,45,36,28,19,12,5,2,0,2,
11,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,9,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
78,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,53,104,96,66,89,21,20,30,6,31,36,28,19,12,5,2,0,2,
107,87,69,21,55,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,89,106,10,29,41,68,62,55,45,36,28,19,12,5,2,0,2,
48,53,69,34,23,42,97,68,62,55,45,36,28,19,12,5,2,0,2,
107,55,69,8,57,17,36,42,44,55,45,36,28,19,12,5,2,0,2,
102,101,57,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,82,23,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,52,96,66,65,0,41,79,20,16,29,28,19,12,5,2,0,2,
39,20,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,3,39,29,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,58,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,53,97,68,76,7,81,51,49,22,27,2,37,19,12,5,2,0,2,
71,21,58,60,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,46,9,60,102,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,69,95,63,65,73,22,32,9,45,36,28,19,12,5,2,0,2,
54,83,97,28,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,68,34,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,68,34,57,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,8,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,97,88,69,103,15,54,16,37,28,6,17,19,12,5,2,0,2,
24,97,3,21,28,58,47,68,62,55,45,36,28,19,12,5,2,0,2,
88,41,9,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,3,61,108,60,99,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,97,68,14,107,23,57,48,62,55,45,36,28,19,12,5,2,0,2,
58,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,90,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
38,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,44,80,96,23,20,47,68,62,55,45,36,28,19,12,5,2,0,2,
48,109,34,37,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,81,69,67,26,103,49,77,16,28,38,34,28,19,12,5,2,0,2,
107,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,57,94,45,50,90,64,6,64,29,10,37,23,19,12,5,2,0,2,
107,106,82,100,107,40,43,52,66,1,31,36,28,19,12,5,2,0,2,
95,70,7,86,29,21,22,24,62,55,45,36,28,19,12,5,2,0,2,
24,49,89,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
62,21,18,20,11,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
40,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,47,105,96,66,72,15,33,55,68,61,34,28,19,12,5,2,0,2,
107,35,28,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,97,13,21,29,49,53,12,84,55,45,36,28,19,12,5,2,0,2,
24,98,69,79,75,29,21,48,35,27,37,25,28,19,12,5,2,0,2,
14,57,69,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,98,28,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,109,114,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,71,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,8,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,82,103,93,14,40,22,72,25,16,18,14,18,12,5,2,0,2,
107,13,46,77,30,17,23,21,62,55,45,36,28,19,12,5,2,0,2,
96,31,93,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,25,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
76,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,70,107,49,34,40,47,68,62,55,45,36,28,19,12,5,2,0,2,
83,69,72,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,104,112,76,21,13,71,28,16,10,24,12,8,16,5,2,0,2,
54,70,53,19,44,28,84,12,81,45,31,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,7,64,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,23,3,43,54,17,62,83,62,55,45,36,28,19,12,5,2,0,2,
14,95,69,14,97,83,93,24,41,55,45,36,28,19,12,5,2,0,2,
92,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,19,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,45,5,29,6,19,47,24,62,55,45,36,28,19,12,5,2,0,2,
107,49,46,51,93,66,87,60,56,36,58,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,45,102,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,66,25,21,44,36,73,82,55,45,36,28,19,12,5,2,0,2,
58,69,14,40,109,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,80,22,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,97,65,65,75,14,30,20,6,45,36,28,19,12,5,2,0,2,
15,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,54,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,22,3,26,54,15,48,11,55,45,36,28,19,12,5,2,0,2,
105,98,69,65,65,21,79,44,74,73,11,4,28,19,12,5,2,0,2,
105,7,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
78,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
103,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,69,112,15,40,31,9,68,62,55,45,36,28,19,12,5,2,0,2,
20,116,70,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,41,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,20,79,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
15,21,25,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,116,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
40,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,23,111,67,76,21,5,96,30,55,45,36,28,19,12,5,2,0,2,
24,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,106,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,40,20,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,52,96,23,14,81,16,28,15,15,18,14,2,6,5,2,0,2,
36,41,27,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
112,23,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,14,77,23,28,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,95,105,51,93,3,61,1,40,34,49,23,28,19,12,5,2,0,2,
70,42,34,109,40,20,101,91,39,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,105,97,95,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,80,14,23,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,60,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
5,58,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,101,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,106,97,79,29,37,57,68,62,55,45,36,28,19,12,5,2,0,2,
24,98,37,28,88,76,57,64,62,55,45,36,28,19,12,5,2,0,2,
71,3,40,37,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,53,97,3,107,81,29,24,41,54,45,36,28,19,12,5,2,0,2,
82,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
28,64,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,68,14,77,6,32,68,62,55,45,36,28,19,12,5,2,0,2,
48,3,68,79,75,44,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,52,23,40,44,65,68,62,55,45,36,28,19,12,5,2,0,2,
17,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,19,44,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,57,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,114,60,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,69,23,65,40,57,68,62,55,45,36,28,19,12,5,2,0,2,
45,55,111,96,66,23,63,43,79,40,20,15,28,19,12,5,2,0,2,
14,55,97,88,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,114,8,50,87,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,98,68,79,51,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,98,34,33,77,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,87,46,104,93,66,61,62,60,25,8,20,28,19,12,5,2,0,2,
70,40,1,64,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,28,21,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,10,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,80,14,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
30,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,28,19,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,95,46,104,100,90,64,62,25,78,18,20,28,19,12,5,2,0,2,
58,70,28,57,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,23,37,11,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,47,35,41,11,76,101,36,62,55,45,36,28,19,12,5,2,0,2,
70,90,42,61,67,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,76,12,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,80,63,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,14,34,111,15,23,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,106,52,96,66,89,74,13,13,59,20,11,18,5,8,5,2,0,2,
14,115,69,111,23,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
109,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,53,0,113,36,42,47,68,62,55,45,36,28,19,12,5,2,0,2,
107,23,48,93,50,66,63,96,59,49,45,36,28,19,12,5,2,0,2,
44,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,14,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,57,52,68,21,1,57,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,44,80,96,14,100,90,34,11,60,37,36,28,19,12,5,2,0,2,
107,13,48,0,15,29,57,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,68,71,57,29,37,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,94,96,77,15,54,18,37,45,45,36,28,19,12,5,2,0,2,
14,70,13,34,21,28,47,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,105,51,93,15,55,29,61,40,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,29,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,79,72,34,23,76,82,68,62,55,45,36,28,19,12,5,2,0,2,
48,113,97,23,92,14,40,73,32,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,69,78,34,29,39,48,62,55,45,36,28,19,12,5,2,0,2,
95,7,34,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,52,96,66,75,25,79,21,13,58,36,28,19,12,5,2,0,2,
98,59,109,64,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
